PointID,Y,X,Z,Description,SourceJob
342,1884107.636,582280.483,27.08,NLD=LB 7164,21-06-084
343,1884098.181,582459.478,27.54,NLD=NO ID MAG NL,21-06-084
302,1885035.289,578004.938,28.671,NLD=LB 6072,21-06-085
303,1885069.294,577932.562,29.064,NLD=LB 6072,21-06-085
305,1885099.017,577869.275,29.163,NLD=LB 7672,21-06-085
306,1885132.988,577796.807,29.204,NLD=LB 7672,21-06-085
307,1885171.239,577715.3,29.44,NLD=NO ID CONC NL,21-06-085
308,1885213.955,577624.413,29.566,NLD=RLS 2238,21-06-085
324,1884996.933,578086.481,28.41,NLD=NO ID CONC NL,21-06-085
335,1884962.927,578158.894,28.412,NLD=NO ID CONC NL,21-06-085
336,1884928.989,578231.32,28.395,NLD=NO ID CONC NL,21-06-085
337,1884899.194,578294.672,28.086,NLD=NO ID CONC NL,21-06-085
338,1884894.941,578303.725,28.073,NLD=NO ID CONC NL,21-06-085
301,1899721.194,584897.774,23.812,NLD=NO ID CONC NL,21-06-086
309,1899858.484,584865.389,24.205,NLD=NO ID CONC NL,21-06-086
323,1899935.411,584843.204,24.164,NLD=NO ID CONC NL,21-06-086
344,1900474.374,584687.681,23.955,NLD=NO ID CONC NL,21-06-086
345,1900480.318,584685.611,23.95,NLD=NO ID PK NL,21-06-086
346,1900549.25,584654.016,23.833,NLD=RLS 2238,21-06-086
347,1901109.186,584334.419,23.966,NLD=RLS 2238,21-06-086
349,1901642.273,584030.038,23.554,NLD=LB 7672,21-06-086
350,1901729.138,583980.507,23.579,NLD=RLS 2238,21-06-086
301,1899721.194,584897.774,23.812,NLD=NO ID CONC NL,21-06-087
309,1899858.484,584865.389,24.205,NLD=NO ID CONC NL,21-06-087
323,1899935.411,584843.204,24.164,NLD=NO ID CONC NL,21-06-087
344,1900474.374,584687.681,23.955,NLD=NO ID CONC NL,21-06-087
345,1900480.318,584685.611,23.95,NLD=NO ID PK NL,21-06-087
346,1900549.25,584654.016,23.833,NLD=RLS 2238,21-06-087
347,1901109.186,584334.419,23.966,NLD=RLS 2238,21-06-087
349,1901642.273,584030.038,23.554,NLD=LB 7672,21-06-087
350,1901729.138,583980.507,23.579,NLD=RLS 2238,21-06-087
601,1891593.789,584854.13,25.524,NLD NO ID,21-06-092
602,1891592.832,584854.385,25.556,NLD NO ID,21-06-092
603,1891518.74,584881.195,25.621,NLD NO ID,21-06-092
604,1891481.692,584894.636,25.528,NLD NO ID,21-06-092
601,1891593.789,584854.13,25.524,NLD NO ID,21-06-092
602,1891592.832,584854.385,25.556,NLD NO ID,21-06-092
603,1891518.74,584881.195,25.621,NLD NO ID,21-06-092
604,1891481.692,584894.636,25.528,NLD NO ID,21-06-092
456,1913694.046,581771.983,28.815,NLD=FND NO ID,21-06-109
458,1913637.041,581715.887,28.851,NLD=,21-06-109
437,1909278.067,580962.452,25.116,"NLD=FND ""PCP LB7672""",21-06-110
452,1909340.958,581070.932,24.633,"NLD=FND ""WILCOX RLS 2238""",21-06-110
476,1909681.068,581067.327,25.385,"NLD=FND ""CPH LB 7143""",21-06-110
401,1885380.177,586896.28,24.788,"NLD=FND ""LB 7164""",21-06-111
402,1885349.04,586898.202,24.875,"NLD=FND ""LB 7164""",21-06-111
403,1885226.539,586905.433,25.224,"NLD=FND ""LB 7164""",21-06-111
420,1885094.66,590091.367,24.027,"NLD=FND ""WILCOX RLS 2238""",21-06-112
428,1885159.223,590053.026,23.956,"NLD=FND ""WILCOX RLS 2238""",21-06-112
438,1885253.3,589964.796,24.114,"NLD=FND ""LB 7672""",21-06-112
401,1879155.04,574171.735,27.533,"NLD=FND ""WILCOX RLS 2238""",21-06-113
448,1878855.042,574175.609,27.688,NLD=FND NO ID,21-06-113
301,1881467.483,574624.382,28.145,NLD=NO ID CONC NL,21-06-114
303,1881433.914,574696.951,28.054,NLD=NO ID CONC NL,21-06-114
304,1881431.352,574702.58,28.112,NLD=NO ID CONC NL,21-06-114
346,1881622.816,574288.445,27.781,NLD=NO ID CONC NL,21-06-114
347,1881660.655,574206.818,27.741,NLD=NO ID CONC NL,21-06-114
348,1881106.036,575406.065,29.109,NLD=NO ID CONC NL,21-06-114
405,1914004.292,572949.07,29.865,NLD=FND NO ID,21-06-115
